Minimum Z,Maximum Z,Range Z,Mean Z,Std_dev Z,Minimum van_der_waals_radius,Maximum van_der_waals_radius,Range van_der_waals_radius,Mean van_der_waals_radius,Std_dev van_der_waals_radius,Minimum mendeleev_no,Maximum mendeleev_no,Range mendeleev_no,Mean mendeleev_no,Std_dev mendeleev_no,Minimum molar_volume,Maximum molar_volume,Range molar_volume,Mean molar_volume,Std_dev molar_volume,Minimum thermal_conductivity,Maximum thermal_conductivity,Range thermal_conductivity,Mean thermal_conductivity,Std_dev thermal_conductivity,Minimum boiling_point,Maximum boiling_point,Range boiling_point,Mean boiling_point,Std_dev boiling_point,Minimum melting_point,Maximum melting_point,Range melting_point,Mean melting_point,Std_dev melting_point,Minimum liquid_Range,Maximum liquid_Range,Si_Al_Ratio
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.866666667,3.763072453,1.52,2.1,0.58,1.678666667,0.334685353,80,101,21,95,12.19265001,10,17.36,7.36,15.31866667,4.17427667,0.02658,235,234.97342,61.35105333,127.5581437,90.2,3173,3082.8,1067,1963.904425,54.8,1687,1632.2,498.396,939.0837544,35.4,1858.53,1.5
8,14,6,9.866666667,3.763072453,1.52,2.1,0.58,1.678666667,0.334685353,80,101,21,95,12.19265001,10,17.36,7.36,15.31866667,4.17427667,0.02658,235,234.97342,61.35105333,127.5581437,90.2,3173,3082.8,1067,1963.904425,54.8,1687,1632.2,498.396,939.0837544,35.4,1858.53,1.5
8,14,6,9.866666667,3.763072453,1.52,2.1,0.58,1.678666667,0.334685353,80,101,21,95,12.19265001,10,17.36,7.36,15.31866667,4.17427667,0.02658,235,234.97342,61.35105333,127.5581437,90.2,3173,3082.8,1067,1963.904425,54.8,1687,1632.2,498.396,939.0837544,35.4,1858.53,1.5
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.866666667,3.763072453,1.52,2.1,0.58,1.678666667,0.334685353,80,101,21,95,12.19265001,10,17.36,7.36,15.31866667,4.17427667,0.02658,235,234.97342,61.35105333,127.5581437,90.2,3173,3082.8,1067,1963.904425,54.8,1687,1632.2,498.396,939.0837544,35.4,1858.53,1.5
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,1
3,14,11,8.857142857,4.343577634,1.52,2.1,0.58,1.691428571,0.274566325,12,101,89,83,38.4924235,10,17.36,7.36,14.93142857,3.735712337,0.02658,235,234.97342,67.15804571,111.6019814,90.2,3173,3082.8,1134.4,1637.797611,54.8,1687,1632.2,470.48,746.1021831,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,1.5
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,9.500056249,4.242640687,1.52,2.1,0.58,1.665005437,0.410121933,85,101,16,96.99985,11.3137085,12.06,17.36,5.3,16.03495031,3.74766594,0.02658,150,149.97342,37.52134098,106.0472223,90.2,3173,3082.8,860.9289009,2179.868785,54.8,1687,1632.2,462.8653017,1154.139688,35.4,1486,1
8,14,6,9.620437956,4.242640687,1.52,2.1,0.58,1.676642336,0.410121933,85,101,16,96.67883212,11.3137085,12.06,17.36,5.3,15.92861314,3.74766594,0.02658,150,149.97342,40.53035036,106.0472223,90.2,3173,3082.8,922.7810219,2179.868785,54.8,1687,1632.2,495.6131387,1154.139688,35.4,1486,3
8,14,6,9.471698113,4.242640687,1.52,2.1,0.58,1.662264151,0.410121933,85,101,16,97.0754717,11.3137085,12.06,17.36,5.3,16.06,3.74766594,0.02658,150,149.97342,36.81251321,106.0472223,90.2,3173,3082.8,846.3584906,2179.868785,54.8,1687,1632.2,455.1509434,1154.139688,35.4,1486,2
8,14,6,9.789473684,3.835270828,1.52,2.1,0.58,1.675789474,0.346879779,80,101,21,95.42105263,12.05076472,10,17.36,7.36,15.46947368,4.108300163,0.02658,235,234.97342,56.33397579,124.4268394,90.2,3173,3082.8,1023.610526,1995.844806,54.8,1687,1632.2,490.9126316,973.9276767,35.4,1858.53,1
8,13,5,9,3.535533906,1.52,1.84,0.32,1.584,0.22627417,80,101,21,96.8,14.8492424,10,17.36,7.36,15.888,5.20430591,0.02658,235,234.97342,47.021264,166.1512987,90.2,2792,2701.8,630.56,1910.461101,54.8,933.47,878.67,230.534,621.3135154,35.4,1858.53,2
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,1
8,14,6,9.50056243,4.242640687,1.52,2.1,0.58,1.665054368,0.410121933,85,101,16,96.99850019,11.3137085,12.06,17.36,5.3,16.03450319,3.74766594,0.02658,150,149.97342,37.53399325,106.0472223,90.2,3173,3082.8,861.1889764,2179.868785,54.8,1687,1632.2,463.0029996,1154.139688,35.4,1486,1
8,14,6,9.604395604,4.242640687,1.52,2.1,0.58,1.675091575,0.410121933,85,101,16,96.72161172,11.3137085,12.06,17.36,5.3,15.94278388,3.74766594,0.02658,150,149.97342,40.12936264,106.0472223,90.2,3173,3082.8,914.5384615,2179.868785,54.8,1687,1632.2,491.2490842,1154.139688,35.4,1486,1
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,1.5
8,14,6,9.674116799,4.242640687,1.52,2.1,0.58,1.681831291,0.410121933,85,101,16,96.53568854,11.3137085,12.06,17.36,5.3,15.88119683,3.74766594,0.02658,150,149.97342,41.87208363,106.0472223,90.2,3173,3082.8,950.3612112,2179.868785,54.8,1687,1632.2,510.2155732,1154.139688,35.4,1486,1
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,2
8,32,24,13.17860953,14.96705897,1.52,2.11,0.59,1.672307225,0.403577993,84,101,17,96.65263454,11.52388229,12.06,17.36,5.3,16.30270374,2.849590416,0.02658,150,149.97342,20.76960349,62.56273202,90.2,3173,3082.8,872.9324324,2074.155078,54.8,1687,1632.2,381.997967,881.2361224,35.4,1881.6,1
8,14,6,9.833333333,3.689323937,1.52,2.1,0.58,1.67,0.31822424,80,101,21,94.83333333,12.50111106,10,17.36,7.36,15.25,4.302983461,0.02658,235,234.97342,64.18438667,132.9250288,90.2,3173,3082.8,1054.3,1934.463424,54.8,1687,1632.2,473.2783333,891.7012048,35.4,1858.53,1
8,14,6,10,4.242640687,1.52,2.1,0.58,1.713333333,0.410121933,85,101,16,95.66666667,11.3137085,12.06,17.36,5.3,15.59333333,3.74766594,0.02658,150,149.97342,50.01772,106.0472223,90.2,3173,3082.8,1117.8,2179.868785,54.8,1687,1632.2,598.8666667,1154.139688,35.4,1486,1
8,15,7,9.886351842,4.18744849,1.52,1.84,0.32,1.611665802,0.200370814,80,101,21,96.2601626,11.07670913,10,17.36,7.36,16.30686732,3.628687989,0.02658,235,234.97342,31.80718215,116.7578547,90.2,2792,2701.8,534.74347,1320.680302,54.8,933.47,878.67,218.9136949,434.4481984,35.4,1858.53,3
